x1;x2;x3
0.438943739921085;-1.12978964739292;29.3858466713636
-0.442527323975257;-2.05104660001621;31.3396844597393
0.647964975713293;-1.53716311292469;33.1178507164884
1.55190381213883;0.102109387419836;35.966080660352
1.05575810594171;-1.51754224396315;39.0159530533953
0.652066052311953;-0.00561418915466852;40.9170493006594
-1.28869480163454;-0.721548099473346;41.6265952961542
4.01690422061161;-0.983281883310216;43.9273333590952
1.50217107824768;-1.54979291645046;47.552699880788
0.653458260906325;-0.832687296479659;50.3479395157898
-0.986437541423204;-0.337587176921984;52.1272674107434
1.29649787421221;-0.869063077210611;53.7740457145553
0.368532376213872;-1.63628304479259;54.0778610293066
-0.011542467276269;-0.197152026488572;54.3102910931624
3.48751430652837;-0.25310967137735;57.3565275546018
2.48782809671352;-0.770732425340167;61.7542740216588
0.857379599213452;-0.526773581669206;64.9975035089993
-2.40391780578865;0.964140517573872;64.9448187010595
-0.0340992103452625;-0.0227620152416459;64.10289440849
1.10391660796042;-0.0406948491109599;63.3886144364211
0.37736006693128;0.0284947649472407;62.4150628500036
-0.122877173340597;-1.26648682677877;61.7621528368513
0.745047899925485;-0.520940671678169;61.9472891009724
0.948840767867844;-0.664659137895716;62.8680501910839
-2.04418438964224;0.608496457263185;62.4412659815525
2.39663950638513;0.0742187781183224;63.1865626558353
1.98151636207688;-0.309764413078905;64.6554483974144
-1.68604167595646;-1.24618307518726;62.8102448925959
-1.05254574276602;-0.945102431258715;59.9522835670652
-1.79240713756182;-0.791346623178865;58.171988327325
0.062694321619446;-0.466333769479222;56.3153803705307
0.471160780017902;2.65844003798076;56.311429529279
1.19786014250667;1.29045129053703;57.8664421454969
-0.0189416809477214;0.209453553453152;59.1417917572231
1.94555280269842;0.37651316910855;61.1451417482953
0.15168241011938;0.437457101983849;62.9020501649934
-2.66011762815032;0.314248390147853;62.0364593221805
0.350643129021541;-2.33022768041502;59.5322795465933
-1.6640613891154;0.911975838924302;56.7541647798863
-2.15487766940166;0.032203014796616;54.5264479057233
0.0199039953957385;-0.474962087935007;53.1265111816047
1.52055037300587;0.348968726245694;53.9156330157856
-0.488252700370341;-1.15767973201395;55.1643945489582
0.690265660213822;-2.04152761051625;54.7778329428679
-1.24847987857205;-0.33802088222903;53.0849196489589
0.203495564872664;2.84686028752603;51.571415674103
0.801102722375569;1.60783742600463;50.7821138175727
0.70257180292082;0.587090515476575;51.1732881126725
-0.981379973123901;-1.36167353751078;52.3543119382768
0.0533528362467598;-2.8423002241092;53.5462202127119
-1.36924997518294;-2.63609433762464;53.846531976495
-0.54166873468804;0.584283928504459;52.9649051355762
-1.07632750323076;4.02665958757291;51.4599825558279
2.92106262902654;1.71140955639602;51.5311946399094
1.53775268870151;1.22768790301398;54.5557885398208
-0.407771725745914;-1.10316969085273;56.8780539225164
-2.98938320059605;-1.42491700347935;55.9761595742213
-1.30519633616386;0.692582637398823;53.0349889361597
-0.0731002724368272;2.73445123438277;51.1156061173357
2.06489255616489;2.37464422957434;51.2621390868904
-1.42876474754351;0.283574991616817;50.2789287675136
-0.0258425353561149;0.481714210245808;48.4778722371318
-0.133438132032326;-2.04614125640539;48.2194569552179
0.926591029207131;-0.981332531770064;49.4154276875598
0.311480012741839;-0.768165227531289;51.4812639429254
1.86898559571005;1.03322038483419;53.3192073266048
0.944931817616124;2.13306852721667;54.0660914108213
-1.32034302846951;1.08611915843432;53.7655003032579
-2.05585022791568;1.87737914694818;52.7810756843495
-0.150371671367932;-1.08925696443578;52.7518496398737
0.99344589569138;0.742749583503616;53.4509234336022
-1.32444764108045;2.46534311716983;51.9133702699098
-0.840708546232724;3.57269330913453;50.9006427594527
1.68232447097606;2.24163541923472;52.353808143546
1.83749425580567;1.06422117124418;54.8068959358187
1.39795642250564;0.270004823827254;57.3239376716634
-0.576177768815927;-2.4643851379543;57.7801227600045
-0.877140527077901;-0.996441465616434;56.6465558031658
-1.42623977118685;3.14341349851195;54.7746821398192
-1.04569839866228;3.50336848444997;52.5919598959865
-0.18196394861074;3.47186951134499;51.4126960241258
1.82794657319878;2.04225793160437;51.7988461290567
-0.0434268076913823;0.646737813589519;52.4404586078066
-2.20107797693979;-0.288656410381671;52.1416004792353
1.12492258837689;-2.41767264846923;51.5293268701517
-0.682198992959025;0.188157712578959;49.8539517059213
0.234963809475935;-0.0963054114427686;47.700647116951
1.4620902595098;1.91476990712113;47.71559164239
-2.05218685440945;-0.518384487353511;47.2834250552413
-2.31855992892914;-1.87067228314978;44.3457138651196
-3.63947373760798;-1.07345175730536;39.2686752366375
-2.37093928038751;-1.10749343389065;33.1868306137605
0.923387735867777;-2.23154835919297;29.7277444194521
0.706373555356611;-2.64587125816281;28.1103673455532
-0.0882106072290875;-1.49894635289438;27.0894991982505
-0.372556961372295;-2.63635355536492;26.6656958077111
-0.0734743905587072;-3.24963829324834;26.2979422274193
